date,home_team,away_team,tournament,neutral,elo_diff_pre,outcome
1972-10-08,El Salvador,Costa Rica,Friendly,False,-68.85134252528974,A
1972-10-08,Lesotho,Zambia,Friendly,False,-86.2006542388715,D
1972-10-09,Australia,New Zealand,Friendly,True,179.69734279272848,H
1972-10-11,Saint Kitts and Nevis,Trinidad and Tobago,Friendly,False,117.98043677212468,A
1972-10-11,Spain,Argentina,Friendly,False,96.34191869757592,H
1972-10-11,Indonesia,New Zealand,Friendly,False,170.7845511268904,D
1972-10-11,England,Yugoslavia,Friendly,False,214.8196297520335,D
1972-10-12,Mexico,Costa Rica,Friendly,False,188.05020829522073,H
1972-10-13,China,Nepal,Friendly,False,311.76131138506776,H
1972-10-13,France,Russia,FIFA World Cup qualification,False,-49.89798506573561,H
1972-10-14,New Caledonia,New Zealand,Friendly,False,233.53618868163585,H
1972-10-15,Vietnam Republic,Australia,Friendly,False,-120.24261095350403,A
1972-10-15,Sierra Leone,Ivory Coast,FIFA World Cup qualification,False,-51.42254886998944,A
1972-10-15,Poland,Czechoslovakia,Friendly,False,52.530158151909745,H
1972-10-15,Sweden,Malta,FIFA World Cup qualification,False,440.21662829861634,H
1972-10-15,Guatemala,Costa Rica,Friendly,False,58.28351241600444,D
1972-10-15,Austria,Hungary,FIFA World Cup qualification,False,34.765253306491104,D
1972-10-15,Malawi,Kenya,Friendly,False,4.123900326980902,A
1972-10-18,Bulgaria,Northern Ireland,FIFA World Cup qualification,False,133.62398166967046,H
1972-10-18,Denmark,Scotland,FIFA World Cup qualification,False,-59.93446653744354,A
1972-10-18,Republic of Ireland,Russia,FIFA World Cup qualification,False,-268.0331579446183,A
1972-10-19,Spain,Yugoslavia,FIFA World Cup qualification,False,78.0998092106081,D
1972-10-21,Switzerland,Italy,FIFA World Cup qualification,False,-137.89768726101192,D
1972-10-22,South Korea,Australia,Friendly,False,78.84626534288441,D
1972-10-22,Luxembourg,Turkey,FIFA World Cup qualification,False,-184.6916813213718,H
1972-10-22,Malawi,Kenya,Friendly,False,-16.113479310751927,H
1972-10-24,South Korea,Australia,Friendly,False,74.38385359747895,A
1972-10-25,Peru,Argentina,Copa Ramón Castilla,False,-33.41053388422324,A
1972-10-28,Vietnam Republic,Malaysia,Vietnam Independence Cup,False,26.82846726077628,D
1972-10-28,Cambodia,Singapore,Vietnam Independence Cup,True,188.06335027023215,A
1972-10-29,Cambodia,Malaysia,Vietnam Independence Cup,True,-109.25792641329986,H
1972-10-29,Ivory Coast,Sierra Leone,FIFA World Cup qualification,False,285.5451628327155,H
1972-10-29,Philippines,Australia,Friendly,False,-422.43042042588354,A
1972-10-29,Romania,Albania,FIFA World Cup qualification,False,424.7018185251436,H
1972-10-29,Vietnam Republic,Singapore,Vietnam Independence Cup,False,277.01887016658975,H
1972-11-01,Czechoslovakia,German DR,Friendly,False,53.45813757532187,A
1972-11-01,Malaysia,Singapore,Vietnam Independence Cup,True,241.7932685660594,A
1972-11-01,Netherlands,Norway,FIFA World Cup qualification,False,429.47947877400316,H
1972-11-01,Vietnam Republic,Cambodia,Vietnam Independence Cup,False,123.06533388804041,A
1972-11-06,Nigeria,Tanzania,Friendly,False,284.432910890381,H
1972-11-10,Trinidad and Tobago,Antigua and Barbuda,CONCACAF Championship qualification,False,64.0131389463811,H
1972-11-11,Nigeria,Tanzania,Friendly,False,290.94607268365576,H
1972-11-12,Costa Rica,Guatemala,Friendly,False,145.04043462634195,D
1972-11-15,Germany,Switzerland,Friendly,False,508.6288141708035,H
1972-11-15,Republic of Ireland,France,FIFA World Cup qualification,False,-170.8851478092654,H
1972-11-15,Scotland,Denmark,FIFA World Cup qualification,False,317.9774692997373,H
1972-11-15,Wales,England,FIFA World Cup qualification,False,-261.0734776939712,A
1972-11-16,Tunisia,Algeria,Friendly,False,94.48323616412313,A
1972-11-18,Thailand,Singapore,King's Cup,False,168.22979135468768,H
1972-11-18,Yugoslavia,Greece,FIFA World Cup qualification,False,366.4584975304433,H
1972-11-18,South Korea,Malaysia,King's Cup,True,173.31650462762173,H
1972-11-18,Sierra Leone,Tanzania,Friendly,False,112.49256710510167,D
1972-11-19,Morocco,Senegal,FIFA World Cup qualification,False,197.11367558998472,D
1972-11-19,Cyprus,Bulgaria,FIFA World Cup qualification,False,-324.9243138221668,A
1972-11-19,Belgium,Netherlands,FIFA World Cup qualification,False,163.96737357755546,D
1972-11-19,Antigua and Barbuda,Trinidad and Tobago,CONCACAF Championship qualification,False,71.58414672644835,A
1972-11-20,Indonesia,Singapore,King's Cup,True,264.18562342634414,A
1972-11-20,Thailand,Malaysia,King's Cup,False,28.13989367915724,A
1972-11-22,Indonesia,South Korea,King's Cup,True,-133.08667364975418,D
1972-11-22,Malaysia,Singapore,King's Cup,True,170.74844866157923,H
1972-11-22,Mali,Nigeria,Friendly,False,31.945796607547436,H
1972-11-24,Liberia,Nigeria,Friendly,False,-133.10161249398334,A
1972-11-24,Thailand,Indonesia,King's Cup,False,-70.17522551451316,H
1972-11-24,Guinea,China,Friendly,False,-10.070224366983439,D
1972-11-24,South Korea,Singapore,King's Cup,True,354.8069810365157,H
1972-11-25,Dominica,Grenada,Windward Islands Tournament,True,-207.16823462165326,A
1972-11-25,Malta,Austria,FIFA World Cup qualification,False,-237.7401957166212,A
1972-11-25,Tanzania,Ethiopia,FIFA World Cup qualification,False,144.44449604998704,D
1972-11-26,Indonesia,Malaysia,King's Cup,True,5.943140908721034,A
1972-11-26,Sierra Leone,Nigeria,Friendly,False,-88.3299916555045,A
1972-11-26,Saint Lucia,Saint Vincent and the Grenadines,Windward Islands Tournament,False,-9.83977921927908,H
1972-11-26,Thailand,South Korea,King's Cup,False,-165.98700833951216,H
1972-11-28,Thailand,Malaysia,King's Cup,False,-2.4882476296336336,A
1972-11-28,Dominica,Saint Vincent and the Grenadines,Windward Islands Tournament,True,-132.57274003063776,A
1972-11-28,South Korea,Singapore,King's Cup,True,343.47412346238684,D
1972-11-28,Trinidad and Tobago,Suriname,CONCACAF Championship qualification,False,-13.929985100824751,H
1972-11-29,Saint Lucia,Grenada,Windward Islands Tournament,False,-67.55399021880135,H
1972-11-29,Senegal,China,Friendly,False,-96.08875388238425,D
1972-11-30,Trinidad and Tobago,Suriname,CONCACAF Championship qualification,False,17.272182405670492,D
1972-12-01,Grenada,Saint Vincent and the Grenadines,Windward Islands Tournament,True,61.14440224594682,D
1972-12-02,Saint Lucia,Dominica,Windward Islands Tournament,False,181.00158506043113,H
1972-12-03,Senegal,Morocco,FIFA World Cup qualification,False,26.119646923106757,A
1972-12-03,Antigua and Barbuda,Suriname,CONCACAF Championship qualification,False,-63.58490947465543,A
1972-12-03,Ethiopia,Tanzania,FIFA World Cup qualification,False,71.28908432636786,D
1972-12-03,Guatemala,El Salvador,CONCACAF Championship qualification,False,237.91747066513608,H
1972-12-03,Honduras,Costa Rica,CONCACAF Championship qualification,False,-137.0381241749908,H
1972-12-04,Nigeria,Mali,Friendly,False,166.91812634607322,H
1972-12-05,Antigua and Barbuda,Suriname,CONCACAF Championship qualification,False,-115.79642371298132,A
1972-12-08,Egypt,Tunisia,FIFA World Cup qualification,False,303.9974696688255,H
1972-12-10,Costa Rica,Honduras,CONCACAF Championship qualification,False,295.78300060594324,D
1972-12-10,El Salvador,Guatemala,CONCACAF Championship qualification,False,-50.07889772025737,A
1972-12-10,Ethiopia,Tanzania,FIFA World Cup qualification,False,63.19490003789474,H
1972-12-10,Mauritius,Kenya,FIFA World Cup qualification,False,69.516314204619,A
1972-12-10,Turkey,Luxembourg,FIFA World Cup qualification,False,295.49615902333994,H
1972-12-12,Nigeria,Sierra Leone,Friendly,False,313.03682367132456,H
1972-12-14,Panama,Puerto Rico,Friendly,False,202.4340788771142,H
1972-12-14,Haiti,Curaçao,Friendly,False,226.7782702508755,H
1972-12-16,Panama,Puerto Rico,Friendly,False,221.45046409067345,A
1972-12-17,Haiti,Curaçao,Friendly,False,241.70582531175637,H
1972-12-17,Kenya,Mauritius,FIFA World Cup qualification,False,202.33105066151438,D
1972-12-17,Tunisia,Egypt,FIFA World Cup qualification,False,-115.84174897844059,H
1972-12-20,Nigeria,Benin,Friendly,False,290.3627008760584,H
1972-12-24,Bermuda,Jamaica,Friendly,False,126.15092955246519,D
1972-12-27,Bermuda,Jamaica,Friendly,False,119.19224445824784,A
1972-12-28,Ghana,Togo,Friendly,False,340.04545098154244,D
1972-12-29,Liberia,Ghana,Friendly,False,-216.6868329693225,D
1973-01-01,Gambia,Senegal,Friendly,False,35.763990909634686,H
1973-01-08,Nigeria,Ghana,All-African Games,False,69.03393481754165,H
1973-01-08,Algeria,Tanzania,All-African Games,True,170.15911462427948,H
1973-01-08,Congo,Burkina Faso,All-African Games,True,199.54829926182992,H
1973-01-08,Guinea,Egypt,All-African Games,True,-114.94691390403955,H
1973-01-10,Guinea,Burkina Faso,All-African Games,True,235.41727481787257,H
1973-01-10,Egypt,Congo,All-African Games,True,56.27731242216328,H
1973-01-10,Ghana,Tanzania,All-African Games,True,280.2944312900727,H
1973-01-10,Nigeria,Algeria,All-African Games,False,190.7748565812417,D
1973-01-12,Nigeria,Tanzania,All-African Games,False,382.98836487083054,H
1973-01-12,Ghana,Algeria,All-African Games,True,83.05185091575504,H
1973-01-12,Guinea,Congo,All-African Games,True,35.63033609118861,H
1973-01-12,Egypt,Burkina Faso,All-African Games,True,306.13985475381196,H
1973-01-13,Italy,Turkey,FIFA World Cup qualification,False,491.16975224265025,D
1973-01-14,Nigeria,Egypt,All-African Games,False,68.24655730998597,H
1973-01-14,Guinea,Ghana,All-African Games,True,-29.523422144317692,H
1973-01-16,Nigeria,Guinea,All-African Games,False,109.87423493859592,H
1973-01-16,Egypt,Ghana,All-African Games,True,8.374757337182245,H
1973-01-17,Greece,Spain,FIFA World Cup qualification,False,-140.04224065626659,A
1973-01-24,England,Wales,FIFA World Cup qualification,False,475.63342891916454,D
1973-01-26,Uganda,Congo,Friendly,False,1.8560101400480562,H
1973-01-28,Cyprus,Bulgaria,Friendly,False,-344.94837560027327,A
1973-01-30,Guyana,Haiti,Friendly,False,-223.2155090621477,A
1973-01-31,Greece,Bulgaria,Friendly,False,-109.1722133490548,D
1973-02-01,Guyana,Haiti,Friendly,False,-236.21822297282552,H
1973-02-04,Tunisia,Yugoslavia,Friendly,False,-86.35332447060136,A
1973-02-04,Indonesia,Bulgaria,Friendly,False,-112.3637556305705,A
1973-02-04,Cameroon,DR Congo,FIFA World Cup qualification,False,4.12885637443037,A
1973-02-04,Haiti,Trinidad and Tobago,Friendly,False,194.46764284753817,D
1973-02-06,Haiti,Trinidad and Tobago,Friendly,False,184.31220715948712,H
1973-02-06,Mexico,Argentina,Friendly,False,94.76263886773859,H
1973-02-08,Barbados,Haiti,Friendly,False,-173.5481614986279,H
1973-02-08,New Caledonia,Bulgaria,Friendly,False,26.316918330019917,A
1973-02-10,Nigeria,Ghana,FIFA World Cup qualification,False,143.1450625147736,A
1973-02-11,Guinea,Morocco,FIFA World Cup qualification,False,155.21132819811737,D
1973-02-11,Tunisia,Ivory Coast,FIFA World Cup qualification,False,11.063890417018456,D
1973-02-14,Scotland,England,Friendly,False,-77.73716847477681,A
1973-02-14,Germany,Argentina,Friendly,False,374.6872486835548,A
1973-02-14,Turkey,Algeria,Friendly,False,-31.998538387940698,H
1973-02-14,Chile,Tahiti,Friendly,False,98.06877339183416,H
1973-02-14,Australia,Bulgaria,Friendly,False,91.81816865909559,D
1973-02-14,Cyprus,Northern Ireland,FIFA World Cup qualification,False,-261.2061048118908,H
1973-02-15,Colombia,German DR,Friendly,False,-331.03332406729965,A
1973-02-16,Australia,Bulgaria,Friendly,False,86.65239421335173,A
1973-02-17,Morocco,Senegal,Friendly,False,234.24030105984457,H
1973-02-17,New Caledonia,Tahiti,Oceania Nations Cup,True,25.253371956738647,A
1973-02-17,New Zealand,Fiji,Oceania Nations Cup,False,164.5911062828411,H
1973-02-18,Australia,Bulgaria,Friendly,False,49.32159802495062,A
1973-02-18,Ecuador,German DR,Friendly,False,-341.90778090688127,D
1973-02-18,New Caledonia,Vanuatu,Oceania Nations Cup,True,163.41985925347467,H
1973-02-18,New Zealand,Tahiti,Oceania Nations Cup,False,-4.928972061863533,D
1973-02-20,Israel,Argentina,Friendly,False,-53.47785763984393,D
1973-02-20,Vanuatu,Tahiti,Oceania Nations Cup,True,-184.87005049512845,A
1973-02-20,Fiji,New Caledonia,Oceania Nations Cup,True,-208.76834426469145,A
1973-02-21,Fiji,Vanuatu,Oceania Nations Cup,True,-18.576225682584663,A
1973-02-21,New Zealand,New Caledonia,Oceania Nations Cup,False,-22.934712887334854,H
1973-02-21,Spain,Greece,FIFA World Cup qualification,False,361.69645765488417,H
1973-02-23,Fiji,Tahiti,Oceania Nations Cup,True,-233.03552622319125,A
1973-02-23,New Zealand,Vanuatu,Oceania Nations Cup,False,189.85186716564954,H
1973-02-24,New Caledonia,Vanuatu,Oceania Nations Cup,True,192.1075852964468,H
1973-02-24,New Zealand,Tahiti,Oceania Nations Cup,False,3.429630999300116,H
1973-02-25,Morocco,Guinea,FIFA World Cup qualification,False,67.74108575252353,H
1973-02-25,Ivory Coast,Tunisia,FIFA World Cup qualification,False,190.20945664908754,H
1973-02-25,Turkey,Italy,FIFA World Cup qualification,False,-235.16666604980378,A
1973-02-25,DR Congo,Cameroon,FIFA World Cup qualification,False,236.34647340660717,A
1973-02-25,Ghana,Nigeria,FIFA World Cup qualification,False,112.46187527607617,D
1973-02-27,DR Congo,Cameroon,FIFA World Cup qualification,False,172.6789418789915,H
1973-03-03,France,Portugal,Friendly,False,-4.930595735182578,A
1973-03-04,New Zealand,Australia,FIFA World Cup qualification,False,-23.72190213271824,D
1973-03-04,Peru,Guatemala,Friendly,False,54.870132450847905,H
1973-03-10,Sudan,Ethiopia,Friendly,False,221.4270667166868,H
1973-03-11,Australia,Iraq,FIFA World Cup qualification,False,174.23222434657532,H
1973-03-11,Indonesia,New Zealand,FIFA World Cup qualification,True,-85.37201634369535,D
1973-03-13,Australia,Indonesia,FIFA World Cup qualification,False,317.6508132083038,H
1973-03-13,Iraq,New Zealand,FIFA World Cup qualification,True,35.479085218947375,H
1973-03-16,Iraq,Indonesia,FIFA World Cup qualification,True,143.6989993154557,D
1973-03-16,Australia,New Zealand,FIFA World Cup qualification,False,274.3980220409171,D
1973-03-17,Bermuda,United States,Friendly,False,22.26616602767581,H
1973-03-18,Australia,Iraq,FIFA World Cup qualification,False,179.6895347950142,D
1973-03-18,Indonesia,New Zealand,FIFA World Cup qualification,True,-59.660940376293865,H
1973-03-20,Poland,United States,Friendly,False,411.43237144527666,H
1973-03-21,Iraq,Indonesia,FIFA World Cup qualification,True,114.14756934724096,H
1973-03-24,Australia,Indonesia,FIFA World Cup qualification,False,288.47180898359625,H
1973-03-24,Iraq,New Zealand,FIFA World Cup qualification,True,114.94440080586514,H
1973-03-24,Peru,Bolivia,Friendly,False,235.4662172658036,H
1973-03-28,Wales,Poland,FIFA World Cup qualification,False,-67.55379305673046,H
1973-03-28,Northern Ireland,Portugal,FIFA World Cup qualification,True,-201.35521017376004,D
1973-03-28,Peru,Paraguay,Friendly,False,36.24193990453182,H
1973-03-28,Bulgaria,Russia,Friendly,False,62.34361204319748,H
1973-03-28,Austria,Netherlands,Friendly,False,109.52496367578351,H
1973-03-28,Germany,Czechoslovakia,Friendly,False,415.451126789246,H
1973-03-29,Jersey,Alderney,Muratti Vase,False,614.4618190906099,H
1973-03-31,Sierra Leone,Mali,African Cup of Nations qualification,False,-32.05960704084441,D
1973-03-31,Bolivia,Paraguay,Friendly,False,-102.56246018387196,D
1973-03-31,Italy,Luxembourg,FIFA World Cup qualification,False,698.7174543533501,H
1973-04-01,Ethiopia,Zambia,FIFA World Cup qualification,False,-63.92853711853945,D
1973-04-08,Tanzania,Ethiopia,African Cup of Nations qualification,False,59.88150321548801,H
1973-04-08,Ethiopia,Tanzania,African Cup of Nations qualification,False,82.06513425268122,H
1973-04-08,Ghana,Senegal,African Cup of Nations qualification,False,306.75244004690285,H
1973-04-08,Lesotho,Mauritius,African Cup of Nations qualification,False,56.88838711900189,D
1973-04-08,Luxembourg,Switzerland,FIFA World Cup qualification,False,-284.96990375712153,A
1973-04-08,German DR,Albania,FIFA World Cup qualification,False,509.50970610735567,H
1973-04-08,Central African Republic,Ivory Coast,African Cup of Nations qualification,False,-134.2530058696036,H
1973-04-08,Paraguay,Peru,Friendly,False,142.9676551901291,D
1973-04-12,Kuwait,Qatar,Friendly,False,306.2783555903429,H
1973-04-13,Sudan,Nigeria,African Cup of Nations qualification,False,-34.50551604855923,D
1973-04-14,Haiti,Chile,Friendly,False,88.71989808790181,D
1973-04-15,Uganda,Kenya,African Cup of Nations qualification,False,68.04511374381946,H
1973-04-15,Burkina Faso,DR Congo,African Cup of Nations qualification,False,-180.02894029219192,A
1973-04-15,Zambia,Ethiopia,FIFA World Cup qualification,False,270.31523757408263,H
1973-04-17,Kuwait,Qatar,Friendly,False,320.91885744932733,H
1973-04-18,Turkey,Bulgaria,Balkan Cup,False,-200.7095969620318,H
1973-04-18,Belgium,German DR,Friendly,False,73.21701708036267,H
1973-04-18,Russia,Romania,Friendly,False,204.19539274432486,H
1973-04-21,Nigeria,Sudan,African Cup of Nations qualification,False,230.5459315285018,H
1973-04-21,Senegal,Ghana,African Cup of Nations qualification,False,-118.43758378018356,H
1973-04-22,Mauritius,Lesotho,African Cup of Nations qualification,False,149.6032203376144,H
1973-04-22,DR Congo,Burkina Faso,African Cup of Nations qualification,False,421.92634277076354,H
1973-04-23,Peru,Panama,Friendly,False,406.59489950714124,H
1973-04-24,Ecuador,Chile,Friendly,False,-193.59570819307783,D
1973-04-26,Denmark,Sweden,Friendly,False,-156.96838942624595,A
1973-04-28,Mali,Sierra Leone,African Cup of Nations qualification,False,228.37904869881754,H
1973-04-28,Kenya,Uganda,African Cup of Nations qualification,False,99.69021992053922,A
1973-04-29,Peru,Chile,FIFA World Cup qualification,False,94.5315539838607,H
1973-04-29,Hungary,Austria,FIFA World Cup qualification,False,150.10456372679528,D
1973-04-29,Bolivia,Ecuador,Friendly,False,216.96191552229334,D
1973-05-02,Bulgaria,Portugal,FIFA World Cup qualification,False,66.65094053058488,H
1973-05-02,Denmark,Czechoslovakia,FIFA World Cup qualification,False,-139.409676552473,D
1973-05-02,Netherlands,Spain,Friendly,False,25.51647814163357,H
1973-05-04,Syria,Kuwait,FIFA World Cup qualification,True,-23.73098778656731,H
1973-05-04,Iran,North Korea,FIFA World Cup qualification,False,-20.345054321009684,D
1973-05-06,Iran,Kuwait,FIFA World Cup qualification,False,204.96645558961427,H
1973-05-06,North Korea,Syria,FIFA World Cup qualification,True,203.97497028261705,D
1973-05-06,Albania,Romania,FIFA World Cup qualification,False,-230.23702070976378,A
1973-05-06,Ecuador,Bolivia,Friendly,False,-5.877310119023377,D
1973-05-08,North Korea,Kuwait,FIFA World Cup qualification,True,221.81886227415362,D
1973-05-08,Northern Ireland,Cyprus,FIFA World Cup qualification,True,306.20368567912874,H
1973-05-08,Iran,Syria,FIFA World Cup qualification,False,184.81654299599404,H
1973-05-09,Switzerland,Turkey,FIFA World Cup qualification,False,203.00260353505655,D
1973-05-09,Guernsey,Jersey,Muratti Vase,False,2.255859272285761,A
1973-05-09,Germany,Yugoslavia,Friendly,False,312.3187371825459,A
1973-05-11,Syria,Kuwait,FIFA World Cup qualification,True,17.416304127542162,H
1973-05-11,Iran,North Korea,FIFA World Cup qualification,False,23.49295477793362,H
